TIPO_COD,COD,ETIQUETA
CVE_MUN_SSA,20432,SANTA MARÍA TEMAXCALAPA
CVE_MUN_SSA,20433,SANTA MARÍA TEMAXCALTEPEC
CVE_MUN_SSA,20434,SANTA MARÍA TEOPOXCO
CVE_MUN_SSA,20435,SANTA MARÍA TEPANTLALI
CVE_MUN_SSA,20436,SANTA MARÍA TEXCATITLÁN
CVE_MUN_SSA,20437,SANTA MARÍA TLAHUITOLTEPEC
CVE_MUN_SSA,20438,SANTA MARÍA TLALIXTAC
CVE_MUN_SSA,20439,SANTA MARÍA TONAMECA
CVE_MUN_SSA,20440,SANTA MARÍA TOTOLAPILLA
CVE_MUN_SSA,20441,SANTA MARÍA XADANI
CVE_MUN_SSA,20442,SANTA MARÍA YALINA
CVE_MUN_SSA,20443,SANTA MARÍA YAVESÍA
CVE_MUN_SSA,20444,SANTA MARÍA YOLOTEPEC
CVE_MUN_SSA,20445,SANTA MARÍA YOSOYÚA
CVE_MUN_SSA,20446,SANTA MARÍA YUCUHITI
CVE_MUN_SSA,20447,SANTA MARÍA ZACATEPEC
CVE_MUN_SSA,20448,SANTA MARÍA ZANIZA
CVE_MUN_SSA,20449,SANTA MARÍA ZOQUITLÁN
CVE_MUN_SSA,20450,SANTIAGO AMOLTEPEC
CVE_MUN_SSA,20451,SANTIAGO APOALA
CVE_MUN_SSA,20452,SANTIAGO APÓSTOL
CVE_MUN_SSA,20453,SANTIAGO ASTATA
CVE_MUN_SSA,20454,SANTIAGO ATITLÁN
CVE_MUN_SSA,20455,SANTIAGO AYUQUILILLA
CVE_MUN_SSA,20456,SANTIAGO CACALOXTEPEC
CVE_MUN_SSA,20457,SANTIAGO CAMOTLÁN
CVE_MUN_SSA,20458,SANTIAGO COMALTEPEC
CVE_MUN_SSA,20459,VILLA DE SANTIAGO CHAZUMBA
CVE_MUN_SSA,20460,SANTIAGO CHOÁPAM
CVE_MUN_SSA,20461,SANTIAGO DEL RÍO
CVE_MUN_SSA,20462,SANTIAGO HUAJOLOTITLÁN
CVE_MUN_SSA,20463,SANTIAGO HUAUCLILLA
CVE_MUN_SSA,20464,SANTIAGO IHUITLÁN PLUMAS
CVE_MUN_SSA,20465,SANTIAGO IXCUINTEPEC
CVE_MUN_SSA,20466,SANTIAGO IXTAYUTLA
CVE_MUN_SSA,20467,SANTIAGO JAMILTEPEC
CVE_MUN_SSA,20468,SANTIAGO JOCOTEPEC
CVE_MUN_SSA,20469,SANTIAGO JUXTLAHUACA
CVE_MUN_SSA,20470,SANTIAGO LACHIGUIRI
CVE_MUN_SSA,20471,SANTIAGO LALOPA
CVE_MUN_SSA,20472,SANTIAGO LAOLLAGA
CVE_MUN_SSA,20473,SANTIAGO LAXOPA
CVE_MUN_SSA,20474,SANTIAGO LLANO GRANDE
CVE_MUN_SSA,20475,SANTIAGO MATATLÁN
CVE_MUN_SSA,20476,SANTIAGO MILTEPEC
CVE_MUN_SSA,20477,SANTIAGO MINAS
CVE_MUN_SSA,20478,SANTIAGO NACALTEPEC
CVE_MUN_SSA,20479,SANTIAGO NEJAPILLA
CVE_MUN_SSA,20480,SANTIAGO NUNDICHE
CVE_MUN_SSA,20481,SANTIAGO NUYOÓ
CVE_MUN_SSA,20482,SANTIAGO PINOTEPA NACIONAL
CVE_MUN_SSA,20483,SANTIAGO SUCHILQUITONGO
CVE_MUN_SSA,20484,SANTIAGO TAMAZOLA
CVE_MUN_SSA,20485,SANTIAGO TAPEXTLA
CVE_MUN_SSA,20486,VILLA TEJÚPAM DE LA UNIÓN
CVE_MUN_SSA,20487,SANTIAGO TENANGO
CVE_MUN_SSA,20488,SANTIAGO TEPETLAPA
CVE_MUN_SSA,20489,SANTIAGO TETEPEC
CVE_MUN_SSA,20490,SANTIAGO TEXCALCINGO
CVE_MUN_SSA,20491,SANTIAGO TEXTITLÁN
CVE_MUN_SSA,20492,SANTIAGO TILANTONGO
CVE_MUN_SSA,20493,SANTIAGO TILLO
CVE_MUN_SSA,20494,SANTIAGO TLAZOYALTEPEC
CVE_MUN_SSA,20495,SANTIAGO XANICA
CVE_MUN_SSA,20496,SANTIAGO XIACUÍ
CVE_MUN_SSA,20497,SANTIAGO YAITEPEC
CVE_MUN_SSA,20498,SANTIAGO YAVEO
CVE_MUN_SSA,20499,SANTIAGO YOLOMÉCATL
CVE_MUN_SSA,20500,SANTIAGO YOSONDÚA
CVE_MUN_SSA,20501,SANTIAGO YUCUYACHI
CVE_MUN_SSA,20502,SANTIAGO ZACATEPEC
CVE_MUN_SSA,20503,SANTIAGO ZOOCHILA
CVE_MUN_SSA,20504,NUEVO ZOQUIÁPAM
CVE_MUN_SSA,20505,SANTO DOMINGO INGENIO
CVE_MUN_SSA,20506,SANTO DOMINGO ALBARRADAS
CVE_MUN_SSA,20507,SANTO DOMINGO ARMENTA
CVE_MUN_SSA,20508,SANTO DOMINGO CHIHUITÁN
CVE_MUN_SSA,20509,SANTO DOMINGO DE MORELOS
CVE_MUN_SSA,20510,SANTO DOMINGO IXCATLÁN
CVE_MUN_SSA,20511,SANTO DOMINGO NUXAÁ
CVE_MUN_SSA,20512,SANTO DOMINGO OZOLOTEPEC
CVE_MUN_SSA,20513,SANTO DOMINGO PETAPA
CVE_MUN_SSA,20514,SANTO DOMINGO ROAYAGA
CVE_MUN_SSA,20515,SANTO DOMINGO TEHUANTEPEC
CVE_MUN_SSA,20516,SANTO DOMINGO TEOJOMULCO
CVE_MUN_SSA,20517,SANTO DOMINGO TEPUXTEPEC
CVE_MUN_SSA,20518,SANTO DOMINGO TLATAYÁPAM
CVE_MUN_SSA,20519,SANTO DOMINGO TOMALTEPEC
CVE_MUN_SSA,20520,SANTO DOMINGO TONALÁ
CVE_MUN_SSA,20521,SANTO DOMINGO TONALTEPEC
CVE_MUN_SSA,20522,SANTO DOMINGO XAGACÍA
CVE_MUN_SSA,20523,SANTO DOMINGO YANHUITLÁN
CVE_MUN_SSA,20524,SANTO DOMINGO YODOHINO
CVE_MUN_SSA,20525,SANTO DOMINGO ZANATEPEC
CVE_MUN_SSA,20526,SANTOS REYES NOPALA
CVE_MUN_SSA,20527,SANTOS REYES PÁPALO
CVE_MUN_SSA,20528,SANTOS REYES TEPEJILLO
CVE_MUN_SSA,20529,SANTOS REYES YUCUNÁ
CVE_MUN_SSA,20530,SANTO TOMÁS JALIEZA
CVE_MUN_SSA,20531,SANTO TOMÁS MAZALTEPEC
CVE_MUN_SSA,20532,SANTO TOMÁS OCOTEPEC
CVE_MUN_SSA,20533,SANTO TOMÁS TAMAZULAPAN
CVE_MUN_SSA,20534,SAN VICENTE COATLÁN
CVE_MUN_SSA,20535,SAN VICENTE LACHIXÍO
CVE_MUN_SSA,20536,SAN VICENTE NUÑÚ
CVE_MUN_SSA,20537,SILACAYOÁPAM
CVE_MUN_SSA,20538,SITIO DE XITLAPEHUA
CVE_MUN_SSA,20539,SOLEDAD ETLA
CVE_MUN_SSA,20540,VILLA DE TAMAZULÁPAM DEL PROGRESO
CVE_MUN_SSA,20541,TANETZE DE ZARAGOZA
CVE_MUN_SSA,20542,TANICHE
CVE_MUN_SSA,20543,TATALTEPEC DE VALDÉS
CVE_MUN_SSA,20544,TEOCOCUILCO DE MARCOS PÉREZ
CVE_MUN_SSA,20545,TEOTITLÁN DE FLORES MAGÓN
CVE_MUN_SSA,20546,TEOTITLÁN DEL VALLE
CVE_MUN_SSA,20547,TEOTONGO
CVE_MUN_SSA,20548,TEPELMEME VILLA DE MORELOS
CVE_MUN_SSA,20549,"HEROICA VILLA TEZOATLÁN DE SEGURA Y LUNA, CUNA DE LA INDEPENDENCIA DE OAXACA"
CVE_MUN_SSA,20550,SAN JERÓNIMO TLACOCHAHUAYA
CVE_MUN_SSA,20551,TLACOLULA DE MATAMOROS
CVE_MUN_SSA,20552,TLACOTEPEC PLUMAS
CVE_MUN_SSA,20553,TLALIXTAC DE CABRERA
CVE_MUN_SSA,20554,TOTONTEPEC VILLA DE MORELOS
CVE_MUN_SSA,20555,TRINIDAD ZAACHILA
CVE_MUN_SSA,20556,LA TRINIDAD VISTA HERMOSA
CVE_MUN_SSA,20557,UNIÓN HIDALGO
CVE_MUN_SSA,20558,VALERIO TRUJANO
CVE_MUN_SSA,20559,SAN JUAN BAUTISTA VALLE NACIONAL
CVE_MUN_SSA,20560,VILLA DÍAZ ORDAZ
CVE_MUN_SSA,20561,YAXE
CVE_MUN_SSA,20562,MAGDALENA YODOCONO DE PORFIRIO DÍAZ
CVE_MUN_SSA,20563,YOGANA
CVE_MUN_SSA,20564,YUTANDUCHI DE GUERRERO
CVE_MUN_SSA,20565,VILLA DE ZAACHILA
CVE_MUN_SSA,20566,SAN MATEO YUCUTINDOO
CVE_MUN_SSA,20567,ZAPOTITLÁN LAGUNAS
CVE_MUN_SSA,20568,ZAPOTITLÁN PALMAS
CVE_MUN_SSA,20569,SANTA INÉS DE ZARAGOZA
CVE_MUN_SSA,20570,ZIMATLÁN DE ÁLVAREZ
CVE_MUN_SSA,20999,NO ESPECIFICADO
CVE_MUN_SSA,21001,ACAJETE
CVE_MUN_SSA,21002,ACATENO
CVE_MUN_SSA,21003,ACATLÁN
CVE_MUN_SSA,21004,ACATZINGO
CVE_MUN_SSA,21005,ACTEOPAN
CVE_MUN_SSA,21006,AHUACATLÁN
CVE_MUN_SSA,21007,AHUATLÁN
CVE_MUN_SSA,21008,AHUAZOTEPEC
CVE_MUN_SSA,21009,AHUEHUETITLA
CVE_MUN_SSA,21010,AJALPAN
CVE_MUN_SSA,21011,ALBINO ZERTUCHE
CVE_MUN_SSA,21012,ALJOJUCA
CVE_MUN_SSA,21013,ALTEPEXI
CVE_MUN_SSA,21014,AMIXTLÁN
CVE_MUN_SSA,21015,AMOZOC
CVE_MUN_SSA,21016,AQUIXTLA
CVE_MUN_SSA,21017,ATEMPAN
CVE_MUN_SSA,21018,ATEXCAL
CVE_MUN_SSA,21019,ATLIXCO
CVE_MUN_SSA,21020,ATOYATEMPAN
CVE_MUN_SSA,21021,ATZALA
CVE_MUN_SSA,21022,ATZITZIHUACÁN
CVE_MUN_SSA,21023,ATZITZINTLA
CVE_MUN_SSA,21024,AXUTLA
CVE_MUN_SSA,21025,AYOTOXCO DE GUERRERO
CVE_MUN_SSA,21026,CALPAN
CVE_MUN_SSA,21027,CALTEPEC
CVE_MUN_SSA,21028,CAMOCUAUTLA
CVE_MUN_SSA,21029,CAXHUACAN
CVE_MUN_SSA,21030,COATEPEC
CVE_MUN_SSA,21031,COATZINGO
CVE_MUN_SSA,21032,COHETZALA
CVE_MUN_SSA,21033,COHUECAN
CVE_MUN_SSA,21034,CORONANGO
CVE_MUN_SSA,21035,COXCATLÁN
CVE_MUN_SSA,21036,COYOMEAPAN
CVE_MUN_SSA,21037,COYOTEPEC
CVE_MUN_SSA,21038,CUAPIAXTLA DE MADERO
CVE_MUN_SSA,21039,CUAUTEMPAN
CVE_MUN_SSA,21040,CUAUTINCHÁN
CVE_MUN_SSA,21041,CUAUTLANCINGO
CVE_MUN_SSA,21042,CUAYUCA DE ANDRADE
CVE_MUN_SSA,21043,CUETZALAN DEL PROGRESO
CVE_MUN_SSA,21044,CUYOACO
CVE_MUN_SSA,21045,CHALCHICOMULA DE SESMA
CVE_MUN_SSA,21046,CHAPULCO
CVE_MUN_SSA,21047,CHIAUTLA
CVE_MUN_SSA,21048,CHIAUTZINGO
CVE_MUN_SSA,21049,CHICONCUAUTLA
CVE_MUN_SSA,21050,CHICHIQUILA
CVE_MUN_SSA,21051,CHIETLA
CVE_MUN_SSA,21052,CHIGMECATITLÁN
CVE_MUN_SSA,21053,CHIGNAHUAPAN
CVE_MUN_SSA,21054,CHIGNAUTLA
CVE_MUN_SSA,21055,CHILA
CVE_MUN_SSA,21056,CHILA DE LA SAL
CVE_MUN_SSA,21057,HONEY
CVE_MUN_SSA,21058,CHILCHOTLA
CVE_MUN_SSA,21059,CHINANTLA
CVE_MUN_SSA,21060,DOMINGO ARENAS
CVE_MUN_SSA,21061,ELOXOCHITLÁN
CVE_MUN_SSA,21062,EPATLÁN
CVE_MUN_SSA,21063,ESPERANZA
CVE_MUN_SSA,21064,FRANCISCO Z. MENA
CVE_MUN_SSA,21065,GENERAL FELIPE ÁNGELES
CVE_MUN_SSA,21066,GUADALUPE
CVE_MUN_SSA,21067,GUADALUPE VICTORIA
CVE_MUN_SSA,21068,HERMENEGILDO GALEANA
CVE_MUN_SSA,21069,HUAQUECHULA
CVE_MUN_SSA,21070,HUATLATLAUCA
CVE_MUN_SSA,21071,HUAUCHINANGO
CVE_MUN_SSA,21072,HUEHUETLA
CVE_MUN_SSA,21073,HUEHUETLÁN EL CHICO
CVE_MUN_SSA,21074,HUEJOTZINGO
CVE_MUN_SSA,21075,HUEYAPAN
CVE_MUN_SSA,21076,HUEYTAMALCO
CVE_MUN_SSA,21077,HUEYTLALPAN
CVE_MUN_SSA,21078,HUITZILAN DE SERDÁN
CVE_MUN_SSA,21079,HUITZILTEPEC
CVE_MUN_SSA,21080,ATLEQUIZAYAN
CVE_MUN_SSA,21081,IXCAMILPA DE GUERRERO
CVE_MUN_SSA,21082,IXCAQUIXTLA
CVE_MUN_SSA,21083,IXTACAMAXTITLÁN
CVE_MUN_SSA,21084,IXTEPEC
CVE_MUN_SSA,21085,IZÚCAR DE MATAMOROS
CVE_MUN_SSA,21086,JALPAN
CVE_MUN_SSA,21087,JOLALPAN
CVE_MUN_SSA,21088,JONOTLA
CVE_MUN_SSA,21089,JOPALA
CVE_MUN_SSA,21090,JUAN C. BONILLA
CVE_MUN_SSA,21091,JUAN GALINDO
CVE_MUN_SSA,21092,JUAN N. MÉNDEZ
CVE_MUN_SSA,21093,LAFRAGUA
CVE_MUN_SSA,21094,LIBRES
CVE_MUN_SSA,21095,LA MAGDALENA TLATLAUQUITEPEC
CVE_MUN_SSA,21096,MAZAPILTEPEC DE JUÁREZ
CVE_MUN_SSA,21097,MIXTLA
CVE_MUN_SSA,21098,MOLCAXAC
CVE_MUN_SSA,21099,CAÑADA MORELOS
CVE_MUN_SSA,21100,NAUPAN
CVE_MUN_SSA,21101,NAUZONTLA
CVE_MUN_SSA,21102,NEALTICAN
CVE_MUN_SSA,21103,NICOLÁS BRAVO
CVE_MUN_SSA,21104,NOPALUCAN
CVE_MUN_SSA,21105,OCOTEPEC
CVE_MUN_SSA,21106,OCOYUCAN
CVE_MUN_SSA,21107,OLINTLA
CVE_MUN_SSA,21108,ORIENTAL
CVE_MUN_SSA,21109,PAHUATLÁN
CVE_MUN_SSA,21110,PALMAR DE BRAVO
CVE_MUN_SSA,21111,PANTEPEC
CVE_MUN_SSA,21112,PETLALCINGO
CVE_MUN_SSA,21113,PIAXTLA
CVE_MUN_SSA,21114,PUEBLA
CVE_MUN_SSA,21115,QUECHOLAC
CVE_MUN_SSA,21116,QUIMIXTLÁN
CVE_MUN_SSA,21117,RAFAEL LARA GRAJALES
CVE_MUN_SSA,21118,LOS REYES DE JUÁREZ
CVE_MUN_SSA,21119,SAN ANDRÉS CHOLULA
CVE_MUN_SSA,21120,SAN ANTONIO CAÑADA
CVE_MUN_SSA,21121,SAN DIEGO LA MESA TOCHIMILTZINGO
CVE_MUN_SSA,21122,SAN FELIPE TEOTLALCINGO
CVE_MUN_SSA,21123,SAN FELIPE TEPATLÁN
CVE_MUN_SSA,21124,SAN GABRIEL CHILAC
CVE_MUN_SSA,21125,SAN GREGORIO ATZOMPA
CVE_MUN_SSA,21126,SAN JERÓNIMO TECUANIPAN
CVE_MUN_SSA,21127,SAN JERÓNIMO XAYACATLÁN
CVE_MUN_SSA,21128,SAN JOSÉ CHIAPA
CVE_MUN_SSA,21129,SAN JOSÉ MIAHUATLÁN
CVE_MUN_SSA,21130,SAN JUAN ATENCO
CVE_MUN_SSA,21131,SAN JUAN ATZOMPA
CVE_MUN_SSA,21132,SAN MARTÍN TEXMELUCAN
CVE_MUN_SSA,21133,SAN MARTÍN TOTOLTEPEC
CVE_MUN_SSA,21134,SAN MATÍAS TLALANCALECA
CVE_MUN_SSA,21135,SAN MIGUEL IXITLÁN
CVE_MUN_SSA,21136,SAN MIGUEL XOXTLA
CVE_MUN_SSA,21137,SAN NICOLÁS BUENOS AIRES
CVE_MUN_SSA,21138,SAN NICOLÁS DE LOS RANCHOS
CVE_MUN_SSA,21139,SAN PABLO ANICANO
CVE_MUN_SSA,21140,SAN PEDRO CHOLULA
CVE_MUN_SSA,21141,SAN PEDRO YELOIXTLAHUACA
CVE_MUN_SSA,21142,SAN SALVADOR EL SECO
CVE_MUN_SSA,21143,SAN SALVADOR EL VERDE
CVE_MUN_SSA,21144,SAN SALVADOR HUIXCOLOTLA
CVE_MUN_SSA,21145,SAN SEBASTIÁN TLACOTEPEC
CVE_MUN_SSA,21146,SANTA CATARINA TLALTEMPAN
CVE_MUN_SSA,21147,SANTA INÉS AHUATEMPAN
CVE_MUN_SSA,21148,SANTA ISABEL CHOLULA
CVE_MUN_SSA,21149,SANTIAGO MIAHUATLÁN
CVE_MUN_SSA,21150,HUEHUETLÁN EL GRANDE
CVE_MUN_SSA,21151,SANTO TOMÁS HUEYOTLIPAN
CVE_MUN_SSA,21152,SOLTEPEC
CVE_MUN_SSA,21153,TECALI DE HERRERA
CVE_MUN_SSA,21154,TECAMACHALCO
CVE_MUN_SSA,21155,TECOMATLÁN
CVE_MUN_SSA,21156,TEHUACÁN
CVE_MUN_SSA,21157,TEHUITZINGO
CVE_MUN_SSA,21158,TENAMPULCO
CVE_MUN_SSA,21159,TEOPANTLÁN
CVE_MUN_SSA,21160,TEOTLALCO
CVE_MUN_SSA,21161,TEPANCO DE LÓPEZ
CVE_MUN_SSA,21162,TEPANGO DE RODRÍGUEZ
CVE_MUN_SSA,21163,TEPATLAXCO DE HIDALGO
CVE_MUN_SSA,21164,TEPEACA
CVE_MUN_SSA,21165,TEPEMAXALCO
CVE_MUN_SSA,21166,TEPEOJUMA
CVE_MUN_SSA,21167,TEPETZINTLA
CVE_MUN_SSA,21168,TEPEXCO
CVE_MUN_SSA,21169,TEPEXI DE RODRÍGUEZ
CVE_MUN_SSA,21170,TEPEYAHUALCO
CVE_MUN_SSA,21171,TEPEYAHUALCO DE CUAUHTÉMOC
CVE_MUN_SSA,21172,TETELA DE OCAMPO
CVE_MUN_SSA,21173,TETELES DE AVILA CASTILLO
CVE_MUN_SSA,21174,TEZIUTLÁN
CVE_MUN_SSA,21175,TIANGUISMANALCO
CVE_MUN_SSA,21176,TILAPA
CVE_MUN_SSA,21177,TLACOTEPEC DE BENITO JUÁREZ
CVE_MUN_SSA,21178,TLACUILOTEPEC
CVE_MUN_SSA,21179,TLACHICHUCA
CVE_MUN_SSA,21180,TLAHUAPAN
CVE_MUN_SSA,21181,TLALTENANGO
CVE_MUN_SSA,21182,TLANEPANTLA
CVE_MUN_SSA,21183,TLAOLA
CVE_MUN_SSA,21184,TLAPACOYA
CVE_MUN_SSA,21185,TLAPANALÁ
CVE_MUN_SSA,21186,TLATLAUQUITEPEC
CVE_MUN_SSA,21187,TLAXCO
CVE_MUN_SSA,21188,TOCHIMILCO
CVE_MUN_SSA,21189,TOCHTEPEC
CVE_MUN_SSA,21190,TOTOLTEPEC DE GUERRERO
CVE_MUN_SSA,21191,TULCINGO
CVE_MUN_SSA,21192,TUZAMAPAN DE GALEANA
CVE_MUN_SSA,21193,TZICATLACOYAN
CVE_MUN_SSA,21194,VENUSTIANO CARRANZA
CVE_MUN_SSA,21195,VICENTE GUERRERO
CVE_MUN_SSA,21196,XAYACATLÁN DE BRAVO
CVE_MUN_SSA,21197,XICOTEPEC
CVE_MUN_SSA,21198,XICOTLÁN
CVE_MUN_SSA,21199,XIUTETELCO
CVE_MUN_SSA,21200,XOCHIAPULCO
CVE_MUN_SSA,21201,XOCHILTEPEC
CVE_MUN_SSA,21202,XOCHITLÁN DE VICENTE SUÁREZ
CVE_MUN_SSA,21203,XOCHITLÁN TODOS SANTOS
CVE_MUN_SSA,21204,YAONÁHUAC
CVE_MUN_SSA,21205,YEHUALTEPEC
CVE_MUN_SSA,21206,ZACAPALA
CVE_MUN_SSA,21207,ZACAPOAXTLA
CVE_MUN_SSA,21208,ZACATLÁN
CVE_MUN_SSA,21209,ZAPOTITLÁN
CVE_MUN_SSA,21210,ZAPOTITLÁN DE MÉNDEZ
CVE_MUN_SSA,21211,ZARAGOZA
CVE_MUN_SSA,21212,ZAUTLA
CVE_MUN_SSA,21213,ZIHUATEUTLA
CVE_MUN_SSA,21214,ZINACATEPEC
CVE_MUN_SSA,21215,ZONGOZOTLA
CVE_MUN_SSA,21216,ZOQUIAPAN
CVE_MUN_SSA,21217,ZOQUITLÁN
CVE_MUN_SSA,21999,NO ESPECIFICADO
CVE_MUN_SSA,22001,AMEALCO DE BONFIL
CVE_MUN_SSA,22002,PINAL DE AMOLES
CVE_MUN_SSA,22003,ARROYO SECO
CVE_MUN_SSA,22004,CADEREYTA DE MONTES
CVE_MUN_SSA,22005,COLÓN
CVE_MUN_SSA,22006,CORREGIDORA
CVE_MUN_SSA,22007,EZEQUIEL MONTES
CVE_MUN_SSA,22008,HUIMILPAN
CVE_MUN_SSA,22009,JALPAN DE SERRA
CVE_MUN_SSA,22010,LANDA DE MATAMOROS
CVE_MUN_SSA,22011,EL MARQUÉS
CVE_MUN_SSA,22012,PEDRO ESCOBEDO
CVE_MUN_SSA,22013,PEÑAMILLER
CVE_MUN_SSA,22014,QUERÉTARO
CVE_MUN_SSA,22015,SAN JOAQUÍN
CVE_MUN_SSA,22016,SAN JUAN DEL RÍO
CVE_MUN_SSA,22017,TEQUISQUIAPAN
CVE_MUN_SSA,22018,TOLIMÁN
CVE_MUN_SSA,22999,NO ESPECIFICADO
CVE_MUN_SSA,23001,COZUMEL
CVE_MUN_SSA,23002,FELIPE CARRILLO PUERTO
CVE_MUN_SSA,23003,ISLA MUJERES
CVE_MUN_SSA,23004,OTHÓN P. BLANCO
CVE_MUN_SSA,23005,BENITO JUÁREZ
CVE_MUN_SSA,23006,JOSÉ MARÍA MORELOS
CVE_MUN_SSA,23007,LÁZARO CÁRDENAS
CVE_MUN_SSA,23008,SOLIDARIDAD
CVE_MUN_SSA,23009,TULUM
CVE_MUN_SSA,23010,BACALAR
CVE_MUN_SSA,23011,PUERTO MORELOS
CVE_MUN_SSA,23999,NO ESPECIFICADO
CVE_MUN_SSA,24001,AHUALULCO
CVE_MUN_SSA,24002,ALAQUINES
CVE_MUN_SSA,24003,AQUISMÓN
CVE_MUN_SSA,24004,ARMADILLO DE LOS INFANTE
CVE_MUN_SSA,24005,CÁRDENAS
CVE_MUN_SSA,24006,CATORCE
CVE_MUN_SSA,24007,CEDRAL
CVE_MUN_SSA,24008,CERRITOS
CVE_MUN_SSA,24009,CERRO DE SAN PEDRO
CVE_MUN_SSA,24010,CIUDAD DEL MAÍZ
CVE_MUN_SSA,24011,CIUDAD FERNÁNDEZ
CVE_MUN_SSA,24012,TANCANHUITZ
CVE_MUN_SSA,24013,CIUDAD VALLES
CVE_MUN_SSA,24014,COXCATLÁN
CVE_MUN_SSA,24015,CHARCAS
CVE_MUN_SSA,24016,EBANO
CVE_MUN_SSA,24017,GUADALCÁZAR
CVE_MUN_SSA,24018,HUEHUETLÁN
CVE_MUN_SSA,24019,LAGUNILLAS
CVE_MUN_SSA,24020,MATEHUALA
CVE_MUN_SSA,24021,MEXQUITIC DE CARMONA
CVE_MUN_SSA,24022,MOCTEZUMA
CVE_MUN_SSA,24023,RAYÓN
CVE_MUN_SSA,24024,RIOVERDE
CVE_MUN_SSA,24025,SALINAS
CVE_MUN_SSA,24026,SAN ANTONIO
CVE_MUN_SSA,24027,SAN CIRO DE ACOSTA
CVE_MUN_SSA,24028,SAN LUIS POTOSÍ
CVE_MUN_SSA,24029,SAN MARTÍN CHALCHICUAUTLA
CVE_MUN_SSA,24030,SAN NICOLÁS TOLENTINO
CVE_MUN_SSA,24031,SANTA CATARINA
CVE_MUN_SSA,24032,SANTA MARÍA DEL RÍO
CVE_MUN_SSA,24033,SANTO DOMINGO
CVE_MUN_SSA,24034,SAN VICENTE TANCUAYALAB
CVE_MUN_SSA,24035,SOLEDAD DE GRACIANO SÁNCHEZ
CVE_MUN_SSA,24036,TAMASOPO
CVE_MUN_SSA,24037,TAMAZUNCHALE
CVE_MUN_SSA,24038,TAMPACÁN
CVE_MUN_SSA,24039,TAMPAMOLÓN CORONA
CVE_MUN_SSA,24040,TAMUÍN
CVE_MUN_SSA,24041,TANLAJÁS
CVE_MUN_SSA,24042,TANQUIÁN DE ESCOBEDO
CVE_MUN_SSA,24043,TIERRA NUEVA
CVE_MUN_SSA,24044,VANEGAS
CVE_MUN_SSA,24045,VENADO
CVE_MUN_SSA,24046,VILLA DE ARRIAGA
CVE_MUN_SSA,24047,VILLA DE GUADALUPE
CVE_MUN_SSA,24048,VILLA DE LA PAZ
CVE_MUN_SSA,24049,VILLA DE RAMOS
CVE_MUN_SSA,24050,VILLA DE REYES
CVE_MUN_SSA,24051,VILLA HIDALGO
CVE_MUN_SSA,24052,VILLA JUÁREZ
CVE_MUN_SSA,24053,AXTLA DE TERRAZAS
CVE_MUN_SSA,24054,XILITLA
CVE_MUN_SSA,24055,ZARAGOZA
CVE_MUN_SSA,24056,VILLA DE ARISTA
CVE_MUN_SSA,24057,MATLAPA
CVE_MUN_SSA,24058,EL NARANJO
CVE_MUN_SSA,24999,NO ESPECIFICADO
CVE_MUN_SSA,25001,AHOME
CVE_MUN_SSA,25002,ANGOSTURA
CVE_MUN_SSA,25003,BADIRAGUATO
CVE_MUN_SSA,25004,CONCORDIA
CVE_MUN_SSA,25005,COSALÁ
CVE_MUN_SSA,25006,CULIACÁN
CVE_MUN_SSA,25007,CHOIX
CVE_MUN_SSA,25008,ELOTA
CVE_MUN_SSA,25009,ESCUINAPA
CVE_MUN_SSA,25010,EL FUERTE
CVE_MUN_SSA,25011,GUASAVE
CVE_MUN_SSA,25012,MAZATLÁN
CVE_MUN_SSA,25013,MOCORITO
CVE_MUN_SSA,25014,ROSARIO
CVE_MUN_SSA,25015,SALVADOR ALVARADO
CVE_MUN_SSA,25016,SAN IGNACIO
CVE_MUN_SSA,25017,SINALOA
CVE_MUN_SSA,25018,NAVOLATO
CVE_MUN_SSA,25999,NO ESPECIFICADO
CVE_MUN_SSA,26001,ACONCHI
CVE_MUN_SSA,26002,AGUA PRIETA
CVE_MUN_SSA,26003,ALAMOS
CVE_MUN_SSA,26004,ALTAR
CVE_MUN_SSA,26005,ARIVECHI
CVE_MUN_SSA,26006,ARIZPE
CVE_MUN_SSA,26007,ATIL
CVE_MUN_SSA,26008,BACADÉHUACHI
CVE_MUN_SSA,26009,BACANORA
CVE_MUN_SSA,26010,BACERAC
CVE_MUN_SSA,26011,BACOACHI
CVE_MUN_SSA,26012,BÁCUM
CVE_MUN_SSA,26013,BANÁMICHI
CVE_MUN_SSA,26014,BAVIÁCORA
CVE_MUN_SSA,26015,BAVISPE
CVE_MUN_SSA,26016,BENJAMÍN HILL
CVE_MUN_SSA,26017,CABORCA
CVE_MUN_SSA,26018,CAJEME
CVE_MUN_SSA,26019,CANANEA
CVE_MUN_SSA,26020,CARBÓ
CVE_MUN_SSA,26021,LA COLORADA
CVE_MUN_SSA,26022,CUCURPE
CVE_MUN_SSA,26023,CUMPAS
CVE_MUN_SSA,26024,DIVISADEROS
CVE_MUN_SSA,26025,EMPALME
CVE_MUN_SSA,26026,ETCHOJOA
CVE_MUN_SSA,26027,FRONTERAS
CVE_MUN_SSA,26028,GRANADOS
CVE_MUN_SSA,26029,GUAYMAS
CVE_MUN_SSA,26030,HERMOSILLO
CVE_MUN_SSA,26031,HUACHINERA
CVE_MUN_SSA,26032,HUÁSABAS
